a,a,a,4,4
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
a,bradesco,45678,0
